,date,store_nbr,sales
873,2013-01-17,18,4176.618
874,2013-01-17,19,3072.528
876,2013-01-17,20,0.0
877,2013-01-17,21,0.0
878,2013-01-17,22,0.0
879,2013-01-17,23,3871.628
880,2013-01-17,24,9992.217
881,2013-01-17,25,2616.904
882,2013-01-17,26,4072.082
883,2013-01-17,27,4310.253
884,2013-01-17,28,3680.455
885,2013-01-17,29,0.0
887,2013-01-17,30,2412.867
888,2013-01-17,31,4589.045
889,2013-01-17,32,2225.467
890,2013-01-17,33,4097.794
891,2013-01-17,34,6387.03
892,2013-01-17,35,1909.577
893,2013-01-17,36,0.0
894,2013-01-17,37,5752.584
895,2013-01-17,38,4979.515
896,2013-01-17,39,4957.036
898,2013-01-17,40,3309.085
899,2013-01-17,41,3228.48
900,2013-01-17,42,0.0
901,2013-01-17,43,3431.708
902,2013-01-17,44,14999.1455
903,2013-01-17,45,13044.089
904,2013-01-17,46,10424.633
905,2013-01-17,47,12572.429
906,2013-01-17,48,8639.745
907,2013-01-17,49,6989.177
909,2013-01-17,50,8389.745
910,2013-01-17,51,9776.874
911,2013-01-17,52,0.0
912,2013-01-17,53,0.0
913,2013-01-17,54,2680.214
918,2013-01-18,1,5923.124
929,2013-01-18,2,7439.493
940,2013-01-18,3,15057.813
951,2013-01-18,4,6419.261
962,2013-01-18,5,5656.092
968,2013-01-18,6,6984.249
969,2013-01-18,7,8593.85
970,2013-01-18,8,10153.301
971,2013-01-18,9,6157.976
919,2013-01-18,10,2666.408
920,2013-01-18,11,8592.007
921,2013-01-18,12,3758.635
922,2013-01-18,13,3251.225
923,2013-01-18,14,4178.771
924,2013-01-18,15,3339.834
925,2013-01-18,16,3554.046
926,2013-01-18,17,5285.722
927,2013-01-18,18,3412.143
928,2013-01-18,19,3335.402
930,2013-01-18,20,0.0
931,2013-01-18,21,0.0
932,2013-01-18,22,0.0
933,2013-01-18,23,3658.67
934,2013-01-18,24,10083.15
935,2013-01-18,25,5695.546
936,2013-01-18,26,3239.835
937,2013-01-18,27,4261.035
938,2013-01-18,28,3103.998
939,2013-01-18,29,0.0
941,2013-01-18,30,2196.395
942,2013-01-18,31,4163.023
943,2013-01-18,32,2181.531
944,2013-01-18,33,2839.0872
945,2013-01-18,34,6365.298
946,2013-01-18,35,2030.219
947,2013-01-18,36,0.0
948,2013-01-18,37,6975.128
949,2013-01-18,38,6302.845
950,2013-01-18,39,4518.464
952,2013-01-18,40,3206.848
953,2013-01-18,41,3250.029
954,2013-01-18,42,0.0
955,2013-01-18,43,4190.814
956,2013-01-18,44,19238.574
957,2013-01-18,45,16202.473
958,2013-01-18,46,12069.492
959,2013-01-18,47,16478.938
960,2013-01-18,48,9282.915
961,2013-01-18,49,8771.335
963,2013-01-18,50,8570.641
964,2013-01-18,51,10604.766
965,2013-01-18,52,0.0
966,2013-01-18,53,0.0
967,2013-01-18,54,2890.448
972,2013-01-19,1,5895.146
983,2013-01-19,2,8905.371
994,2013-01-19,3,20455.316
1005,2013-01-19,4,8748.975
1016,2013-01-19,5,7034.429
1022,2013-01-19,6,12642.023
1023,2013-01-19,7,8454.529
1024,2013-01-19,8,13595.995
1025,2013-01-19,9,11118.811
973,2013-01-19,10,4965.264
974,2013-01-19,11,12151.483
975,2013-01-19,12,4667.285
976,2013-01-19,13,5133.28
977,2013-01-19,14,7337.3223
978,2013-01-19,15,4790.915
979,2013-01-19,16,5165.994
980,2013-01-19,17,6832.506
981,2013-01-19,18,5923.248
982,2013-01-19,19,5905.275
984,2013-01-19,20,0.0
985,2013-01-19,21,0.0
986,2013-01-19,22,0.0
987,2013-01-19,23,5620.842
988,2013-01-19,24,12108.485
989,2013-01-19,25,7456.022
990,2013-01-19,26,4733.873
991,2013-01-19,27,6380.847
992,2013-01-19,28,5757.688
993,2013-01-19,29,0.0
995,2013-01-19,30,2986.355
996,2013-01-19,31,7625.027
997,2013-01-19,32,2910.74
998,2013-01-19,33,6030.9893
999,2013-01-19,34,7483.229
1000,2013-01-19,35,3464.773
1001,2013-01-19,36,0.0
1002,2013-01-19,37,8947.877
1003,2013-01-19,38,9325.114
1004,2013-01-19,39,8336.293
1006,2013-01-19,40,4728.77
1007,2013-01-19,41,4783.512
1008,2013-01-19,42,0.0
1009,2013-01-19,43,4331.828
1010,2013-01-19,44,29145.703
1011,2013-01-19,45,23738.668
1012,2013-01-19,46,21444.406
1013,2013-01-19,47,22414.734
1014,2013-01-19,48,17110.402
1015,2013-01-19,49,12800.509
1017,2013-01-19,50,14952.903
1018,2013-01-19,51,13873.097
1019,2013-01-19,52,0.0
1020,2013-01-19,53,0.0
1021,2013-01-19,54,4243.996
1026,2013-01-20,1,2371.134
1037,2013-01-20,2,9920.591
1048,2013-01-20,3,23949.605
1059,2013-01-20,4,10081.914
1070,2013-01-20,5,9265.873
1076,2013-01-20,6,14313.225
1077,2013-01-20,7,8202.233
1078,2013-01-20,8,13592.242
1079,2013-01-20,9,13154.436
1027,2013-01-20,10,5004.207
1028,2013-01-20,11,12349.041
1029,2013-01-20,12,4721.181
1030,2013-01-20,13,3956.383
1031,2013-01-20,14,4517.05
1032,2013-01-20,15,4036.866
1033,2013-01-20,16,6945.957
1034,2013-01-20,17,7266.901
1035,2013-01-20,18,7083.868
1036,2013-01-20,19,4869.977
1038,2013-01-20,20,0.0
1039,2013-01-20,21,0.0
1040,2013-01-20,22,0.0
1041,2013-01-20,23,4990.052
1042,2013-01-20,24,9036.351
1043,2013-01-20,25,3495.272
1044,2013-01-20,26,5604.152
1045,2013-01-20,27,8648.881
1046,2013-01-20,28,6614.208
1047,2013-01-20,29,0.0
1049,2013-01-20,30,2421.744
1050,2013-01-20,31,7377.246
1051,2013-01-20,32,2954.92
1052,2013-01-20,33,6573.679
1053,2013-01-20,34,6817.175
1054,2013-01-20,35,2715.38
1055,2013-01-20,36,0.0
1056,2013-01-20,37,7977.1562
1057,2013-01-20,38,9853.842
1058,2013-01-20,39,8303.641
1060,2013-01-20,40,4750.401
1061,2013-01-20,41,5778.686
1062,2013-01-20,42,0.0
1063,2013-01-20,43,4130.105
1064,2013-01-20,44,31897.752
1065,2013-01-20,45,28717.088
1066,2013-01-20,46,26533.22
1067,2013-01-20,47,28374.414
1068,2013-01-20,48,22050.05
1069,2013-01-20,49,14373.796
1071,2013-01-20,50,16319.162
1072,2013-01-20,51,13202.107
1073,2013-01-20,52,0.0
1074,2013-01-20,53,0.0
1075,2013-01-20,54,5979.216
1080,2013-01-21,1,5227.602
1091,2013-01-21,2,7083.22
1102,2013-01-21,3,14969.833
1113,2013-01-21,4,6031.359
1124,2013-01-21,5,6231.6313
1130,2013-01-21,6,8088.687
1131,2013-01-21,7,8609.073
1132,2013-01-21,8,9053.893
1133,2013-01-21,9,9295.811
1081,2013-01-21,10,4042.504
1082,2013-01-21,11,9922.536
1083,2013-01-21,12,3850.561
1084,2013-01-21,13,3755.789
1085,2013-01-21,14,6231.731
1086,2013-01-21,15,5110.378
1087,2013-01-21,16,4127.083
1088,2013-01-21,17,6513.54
1089,2013-01-21,18,4573.437
1090,2013-01-21,19,4031.113
1092,2013-01-21,20,0.0
1093,2013-01-21,21,0.0
1094,2013-01-21,22,0.0
1095,2013-01-21,23,4563.061
1096,2013-01-21,24,8656.285
1097,2013-01-21,25,3768.027
1098,2013-01-21,26,2884.209
1099,2013-01-21,27,5031.887
1100,2013-01-21,28,3309.2761
1101,2013-01-21,29,0.0
1103,2013-01-21,30,2376.717
1104,2013-01-21,31,5612.877
1105,2013-01-21,32,1993.901
1106,2013-01-21,33,5008.032
1107,2013-01-21,34,5835.8633
1108,2013-01-21,35,2048.629
1109,2013-01-21,36,0.0
1110,2013-01-21,37,6746.619
1111,2013-01-21,38,5420.479
1112,2013-01-21,39,5762.603
1114,2013-01-21,40,5009.322
1115,2013-01-21,41,3265.262
1116,2013-01-21,42,0.0
1117,2013-01-21,43,3919.806
1118,2013-01-21,44,17632.768
1119,2013-01-21,45,15354.58
1120,2013-01-21,46,14085.637
1121,2013-01-21,47,14331.262
1122,2013-01-21,48,9670.327
1123,2013-01-21,49,7708.371
1125,2013-01-21,50,10427.134
1126,2013-01-21,51,10425.818
1127,2013-01-21,52,0.0
1128,2013-01-21,53,0.0
1129,2013-01-21,54,3612.733
1134,2013-01-22,1,5298.986
1145,2013-01-22,2,6157.08
1156,2013-01-22,3,12857.14
1167,2013-01-22,4,5389.752
1178,2013-01-22,5,6079.274
1184,2013-01-22,6,7106.6567
1185,2013-01-22,7,7629.284
1186,2013-01-22,8,8219.227
1187,2013-01-22,9,7633.879
1135,2013-01-22,10,3705.404
1136,2013-01-22,11,8682.765
1137,2013-01-22,12,4416.397
1138,2013-01-22,13,3419.753
1139,2013-01-22,14,4868.457
1140,2013-01-22,15,4239.896
1141,2013-01-22,16,4133.789
1142,2013-01-22,17,6285.107
1143,2013-01-22,18,3986.876
1144,2013-01-22,19,3247.136
1146,2013-01-22,20,0.0
1147,2013-01-22,21,0.0
1148,2013-01-22,22,0.0
1149,2013-01-22,23,4804.723
1150,2013-01-22,24,8161.879
1151,2013-01-22,25,3270.978
1152,2013-01-22,26,2525.603
1153,2013-01-22,27,4277.5737
1154,2013-01-22,28,3907.154
1155,2013-01-22,29,0.0
1157,2013-01-22,30,2482.253
1158,2013-01-22,31,4620.764
1159,2013-01-22,32,1793.423
1160,2013-01-22,33,5180.105
1161,2013-01-22,34,5809.414
1162,2013-01-22,35,2154.5
1163,2013-01-22,36,0.0
1164,2013-01-22,37,6240.3228
1165,2013-01-22,38,4777.854
1166,2013-01-22,39,6048.562
1168,2013-01-22,40,4149.043
1169,2013-01-22,41,2920.1401
1170,2013-01-22,42,0.0
1171,2013-01-22,43,3419.599
1172,2013-01-22,44,34614.043
1173,2013-01-22,45,11736.144
1174,2013-01-22,46,10870.309
1175,2013-01-22,47,12303.567
1176,2013-01-22,48,8484.376
1177,2013-01-22,49,6394.073
1179,2013-01-22,50,9176.655
1180,2013-01-22,51,9573.298
1181,2013-01-22,52,0.0
1182,2013-01-22,53,0.0
1183,2013-01-22,54,3161.516
1188,2013-01-23,1,6259.3457
1199,2013-01-23,2,6638.2007
1210,2013-01-23,3,13462.718
1221,2013-01-23,4,6107.46
1232,2013-01-23,5,6250.287
1238,2013-01-23,6,8462.348
1239,2013-01-23,7,7687.197
1240,2013-01-23,8,9194.885
1241,2013-01-23,9,6645.268
1189,2013-01-23,10,2810.961
1190,2013-01-23,11,8040.971
1191,2013-01-23,12,3597.053
1192,2013-01-23,13,3140.272
1193,2013-01-23,14,4327.055
1194,2013-01-23,15,3871.824
1195,2013-01-23,16,3519.295
1196,2013-01-23,17,4226.838
1197,2013-01-23,18,3544.55
1198,2013-01-23,19,3706.375
1200,2013-01-23,20,0.0
1201,2013-01-23,21,0.0
1202,2013-01-23,22,0.0
1203,2013-01-23,23,4379.919
1204,2013-01-23,24,10226.781
1205,2013-01-23,25,4528.585
1206,2013-01-23,26,2622.385
1207,2013-01-23,27,4565.244
1208,2013-01-23,28,2656.5
1209,2013-01-23,29,0.0
1211,2013-01-23,30,1908.509
1212,2013-01-23,31,3636.055
1213,2013-01-23,32,1451.785
1214,2013-01-23,33,3833.892
1215,2013-01-23,34,4709.2383
1216,2013-01-23,35,1931.235
1217,2013-01-23,36,0.0
1218,2013-01-23,37,6830.2573
1219,2013-01-23,38,5571.202
1220,2013-01-23,39,5325.932
1222,2013-01-23,40,3147.6382
1223,2013-01-23,41,3047.2468
1224,2013-01-23,42,0.0
1225,2013-01-23,43,3581.0142
1226,2013-01-23,44,17574.105
1227,2013-01-23,45,14225.622
1228,2013-01-23,46,11934.629
1229,2013-01-23,47,12858.927
1230,2013-01-23,48,8998.621
1231,2013-01-23,49,8034.8037
1233,2013-01-23,50,9570.391
1234,2013-01-23,51,12320.525
1235,2013-01-23,52,0.0
1236,2013-01-23,53,0.0
1237,2013-01-23,54,2294.506
1242,2013-01-24,1,4861.524
1253,2013-01-24,2,5084.419
1264,2013-01-24,3,11454.688
1275,2013-01-24,4,4496.408
1286,2013-01-24,5,5578.141
1292,2013-01-24,6,6105.318
1293,2013-01-24,7,6666.21
1294,2013-01-24,8,7888.4487
1295,2013-01-24,9,6337.84
1243,2013-01-24,10,2495.375
1244,2013-01-24,11,8616.002
1245,2013-01-24,12,5288.454
1246,2013-01-24,13,2724.931
1247,2013-01-24,14,4150.479
1248,2013-01-24,15,3368.091
1249,2013-01-24,16,3792.167
1250,2013-01-24,17,3773.437
1251,2013-01-24,18,3908.823
1252,2013-01-24,19,2852.533
1254,2013-01-24,20,0.0
1255,2013-01-24,21,0.0
1256,2013-01-24,22,0.0
1257,2013-01-24,23,4164.742
1258,2013-01-24,24,8940.536
1259,2013-01-24,25,3562.141
1260,2013-01-24,26,3016.314
1261,2013-01-24,27,4086.669
1262,2013-01-24,28,2792.387
1263,2013-01-24,29,0.0
1265,2013-01-24,30,2128.208
1266,2013-01-24,31,3980.056
1267,2013-01-24,32,2180.5781
1268,2013-01-24,33,3740.0571
1269,2013-01-24,34,4608.233
1270,2013-01-24,35,1969.5399
1271,2013-01-24,36,0.0
1272,2013-01-24,37,5896.799
1273,2013-01-24,38,4414.892
1274,2013-01-24,39,4682.957
1276,2013-01-24,40,3079.553
1277,2013-01-24,41,2796.454
1278,2013-01-24,42,0.0
1279,2013-01-24,43,3361.247
1280,2013-01-24,44,12230.95
1281,2013-01-24,45,11096.787
1282,2013-01-24,46,9723.507
1283,2013-01-24,47,11237.114
1284,2013-01-24,48,7458.0947
1285,2013-01-24,49,6123.1587
1287,2013-01-24,50,8951.354
1288,2013-01-24,51,9364.503
1289,2013-01-24,52,0.0
1290,2013-01-24,53,0.0
1291,2013-01-24,54,2215.57
1296,2013-01-25,1,5577.701
1307,2013-01-25,2,6775.602
1318,2013-01-25,3,14203.427
1329,2013-01-25,4,6259.9
1340,2013-01-25,5,6221.183
1346,2013-01-25,6,6820.341
1347,2013-01-25,7,7685.963
1348,2013-01-25,8,9423.577
1349,2013-01-25,9,5974.748
1297,2013-01-25,10,3009.726
1298,2013-01-25,11,8598.427
1299,2013-01-25,12,3762.334
1300,2013-01-25,13,3130.826
1301,2013-01-25,14,3936.319
1302,2013-01-25,15,3380.057
1303,2013-01-25,16,3282.664
1304,2013-01-25,17,4392.726
1305,2013-01-25,18,3266.299
1306,2013-01-25,19,4179.022
1308,2013-01-25,20,0.0
1309,2013-01-25,21,0.0
1310,2013-01-25,22,0.0
1311,2013-01-25,23,3636.949
1312,2013-01-25,24,10552.255
1313,2013-01-25,25,5698.591
1314,2013-01-25,26,2988.033
1315,2013-01-25,27,4160.419
1316,2013-01-25,28,2866.241
1317,2013-01-25,29,0.0
1319,2013-01-25,30,2239.021
1320,2013-01-25,31,5441.9087
1321,2013-01-25,32,2308.419
1322,2013-01-25,33,3318.3591
1323,2013-01-25,34,6395.415
1324,2013-01-25,35,2671.058
1325,2013-01-25,36,0.0
1326,2013-01-25,37,6974.856
1327,2013-01-25,38,5486.84
1328,2013-01-25,39,4442.191
1330,2013-01-25,40,3414.326
1331,2013-01-25,41,2980.51
1332,2013-01-25,42,0.0
1333,2013-01-25,43,3873.573
1334,2013-01-25,44,18529.643
1335,2013-01-25,45,15071.073
1336,2013-01-25,46,12336.924
1337,2013-01-25,47,14747.081
1338,2013-01-25,48,9280.022
1339,2013-01-25,49,8169.632
1341,2013-01-25,50,9033.848
1342,2013-01-25,51,11281.536
1343,2013-01-25,52,0.0
1344,2013-01-25,53,0.0
1345,2013-01-25,54,2243.206
1350,2013-01-26,1,5290.327
1361,2013-01-26,2,8350.216
1372,2013-01-26,3,19341.873
1383,2013-01-26,4,8323.92
1394,2013-01-26,5,6978.212
1400,2013-01-26,6,10980.8125
1401,2013-01-26,7,7859.504
1402,2013-01-26,8,12135.893
1403,2013-01-26,9,11283.06
1351,2013-01-26,10,4671.263
1352,2013-01-26,11,11358.206
1353,2013-01-26,12,4275.87
1354,2013-01-26,13,5389.902
1355,2013-01-26,14,7338.377
1356,2013-01-26,15,4694.246
1357,2013-01-26,16,4876.979
1358,2013-01-26,17,6965.036
1359,2013-01-26,18,5044.876
1360,2013-01-26,19,5392.78
1362,2013-01-26,20,0.0
1363,2013-01-26,21,0.0
1364,2013-01-26,22,0.0
1365,2013-01-26,23,5907.211
1366,2013-01-26,24,10767.073
1367,2013-01-26,25,8207.192
1368,2013-01-26,26,3942.102
1369,2013-01-26,27,6656.503
1370,2013-01-26,28,4848.503
1371,2013-01-26,29,0.0
1373,2013-01-26,30,2756.337
1374,2013-01-26,31,6341.628
1375,2013-01-26,32,2655.071
1376,2013-01-26,33,4789.499
1377,2013-01-26,34,7284.413
1378,2013-01-26,35,3104.257
1379,2013-01-26,36,0.0
1380,2013-01-26,37,8371.899
1381,2013-01-26,38,9260.5625
1382,2013-01-26,39,7670.5767
1384,2013-01-26,40,5778.279
1385,2013-01-26,41,4909.61
1386,2013-01-26,42,0.0
1387,2013-01-26,43,4454.149
1388,2013-01-26,44,26769.39
1389,2013-01-26,45,24007.494
1390,2013-01-26,46,21431.998
1391,2013-01-26,47,22060.0
1392,2013-01-26,48,17761.775
1393,2013-01-26,49,12472.401
1395,2013-01-26,50,13451.861
1396,2013-01-26,51,13355.755
1397,2013-01-26,52,0.0
1398,2013-01-26,53,0.0
1399,2013-01-26,54,4232.875
1404,2013-01-27,1,2439.378
1415,2013-01-27,2,9095.789
1426,2013-01-27,3,20460.709
1437,2013-01-27,4,9583.9375
1448,2013-01-27,5,7386.87
1454,2013-01-27,6,13325.513
1455,2013-01-27,7,7381.691
1456,2013-01-27,8,12440.512
1457,2013-01-27,9,11662.157
1405,2013-01-27,10,4650.09
1406,2013-01-27,11,11735.136
1407,2013-01-27,12,4949.061
1408,2013-01-27,13,3372.266
1409,2013-01-27,14,4632.427
1410,2013-01-27,15,3952.548
1411,2013-01-27,16,6210.544
1412,2013-01-27,17,7163.395
1413,2013-01-27,18,7100.405
1414,2013-01-27,19,4808.244
1416,2013-01-27,20,0.0
1417,2013-01-27,21,0.0
1418,2013-01-27,22,0.0
1419,2013-01-27,23,4962.438
1420,2013-01-27,24,9221.472
1421,2013-01-27,25,3442.038
1422,2013-01-27,26,4559.348
1423,2013-01-27,27,8807.588
1424,2013-01-27,28,6723.0137
1425,2013-01-27,29,0.0
1427,2013-01-27,30,2659.758
1428,2013-01-27,31,6653.393
1429,2013-01-27,32,2507.536
1430,2013-01-27,33,6570.17
1431,2013-01-27,34,6683.485
1432,2013-01-27,35,2948.06
1433,2013-01-27,36,0.0
1434,2013-01-27,37,7120.136
1435,2013-01-27,38,10077.712
1436,2013-01-27,39,7889.577
1438,2013-01-27,40,4514.258
1439,2013-01-27,41,6270.254
1440,2013-01-27,42,0.0
1441,2013-01-27,43,3637.326
1442,2013-01-27,44,28839.307
1443,2013-01-27,45,25300.98
1444,2013-01-27,46,24778.031
1445,2013-01-27,47,26652.492
1446,2013-01-27,48,21332.188
1447,2013-01-27,49,13186.298
1449,2013-01-27,50,14342.261
1450,2013-01-27,51,12167.287
1451,2013-01-27,52,0.0
1452,2013-01-27,53,0.0
1453,2013-01-27,54,6214.912
1458,2013-01-28,1,4976.808
1469,2013-01-28,2,5685.759
1480,2013-01-28,3,12925.501
1491,2013-01-28,4,5350.518
1502,2013-01-28,5,6255.433
1508,2013-01-28,6,7489.71
1509,2013-01-28,7,8072.7183
1510,2013-01-28,8,8356.627
1511,2013-01-28,9,7456.56
1459,2013-01-28,10,3964.337
1460,2013-01-28,11,9120.709
1461,2013-01-28,12,3941.382
1462,2013-01-28,13,3835.59
1463,2013-01-28,14,5001.0312
1464,2013-01-28,15,4595.834
1465,2013-01-28,16,4422.267
1466,2013-01-28,17,5953.143
1467,2013-01-28,18,3989.232
1468,2013-01-28,19,3802.907
1470,2013-01-28,20,0.0
1471,2013-01-28,21,0.0
1472,2013-01-28,22,0.0
1473,2013-01-28,23,4401.395
1474,2013-01-28,24,8664.052
1475,2013-01-28,25,3278.216
1476,2013-01-28,26,2853.2651
1477,2013-01-28,27,4336.246
1478,2013-01-28,28,3586.001
1479,2013-01-28,29,0.0
1481,2013-01-28,30,2267.142
1482,2013-01-28,31,4994.474
1483,2013-01-28,32,2066.206
1484,2013-01-28,33,5467.658
1485,2013-01-28,34,5645.01
1486,2013-01-28,35,2156.912
1487,2013-01-28,36,0.0
1488,2013-01-28,37,6397.348
1489,2013-01-28,38,5042.408
1490,2013-01-28,39,5435.601
1492,2013-01-28,40,4073.79
1493,2013-01-28,41,3287.995
1494,2013-01-28,42,0.0
1495,2013-01-28,43,4103.9478
1496,2013-01-28,44,15423.466
1497,2013-01-28,45,13667.067
1498,2013-01-28,46,10981.591
1499,2013-01-28,47,13207.575
1500,2013-01-28,48,9684.497
1501,2013-01-28,49,7044.017
1503,2013-01-28,50,8852.8125
1504,2013-01-28,51,10019.028
1505,2013-01-28,52,0.0
1506,2013-01-28,53,0.0
1507,2013-01-28,54,3326.384
1512,2013-01-29,1,4681.511
1523,2013-01-29,2,5708.253
1534,2013-01-29,3,12254.652
1545,2013-01-29,4,4936.307
1556,2013-01-29,5,5262.863
1562,2013-01-29,6,6316.845
1563,2013-01-29,7,6946.646
1564,2013-01-29,8,8158.384
1565,2013-01-29,9,6815.703
1513,2013-01-29,10,3415.556
1514,2013-01-29,11,7648.6
1515,2013-01-29,12,3425.75
1516,2013-01-29,13,3694.364
1517,2013-01-29,14,4826.87
1518,2013-01-29,15,3681.293
1519,2013-01-29,16,4236.218
1520,2013-01-29,17,4940.058
1521,2013-01-29,18,4404.109
1522,2013-01-29,19,3477.131
1524,2013-01-29,20,0.0
1525,2013-01-29,21,0.0
1526,2013-01-29,22,0.0
1527,2013-01-29,23,4770.257
1528,2013-01-29,24,8276.642
1529,2013-01-29,25,3554.633
1530,2013-01-29,26,2773.81
1531,2013-01-29,27,3841.741
1532,2013-01-29,28,3564.824
1533,2013-01-29,29,0.0
1535,2013-01-29,30,2125.559
1536,2013-01-29,31,4953.7007
1537,2013-01-29,32,2156.642
1538,2013-01-29,33,4695.704
1539,2013-01-29,34,5452.844
1540,2013-01-29,35,1875.959
1541,2013-01-29,36,0.0
1542,2013-01-29,37,6005.833
1543,2013-01-29,38,4834.793
1544,2013-01-29,39,5557.329
1546,2013-01-29,40,3950.946
1547,2013-01-29,41,2959.778
1548,2013-01-29,42,0.0
1549,2013-01-29,43,3677.695
1550,2013-01-29,44,14607.175
1551,2013-01-29,45,12475.4795
1552,2013-01-29,46,10410.205
1553,2013-01-29,47,11837.761
1554,2013-01-29,48,7980.84
1555,2013-01-29,49,7077.696
1557,2013-01-29,50,8348.679
1558,2013-01-29,51,8741.145
1559,2013-01-29,52,0.0
1560,2013-01-29,53,0.0
1561,2013-01-29,54,3150.034
1566,2013-01-30,1,6118.887
1577,2013-01-30,2,6600.541
1588,2013-01-30,3,13820.57
1599,2013-01-30,4,5895.016
1610,2013-01-30,5,5651.534
1616,2013-01-30,6,7101.333
1617,2013-01-30,7,8034.3003
1618,2013-01-30,8,9383.195
1619,2013-01-30,9,6603.66
1567,2013-01-30,10,3332.063
1568,2013-01-30,11,8415.909
1569,2013-01-30,12,3564.258
1570,2013-01-30,13,3125.394
1571,2013-01-30,14,3740.679
1572,2013-01-30,15,3496.742
1573,2013-01-30,16,3797.3508
1574,2013-01-30,17,4285.456
1575,2013-01-30,18,3370.233
1576,2013-01-30,19,4464.821
1578,2013-01-30,20,0.0
1579,2013-01-30,21,0.0
1580,2013-01-30,22,0.0
1581,2013-01-30,23,4182.903
1582,2013-01-30,24,10690.233
1583,2013-01-30,25,4302.477
1584,2013-01-30,26,3467.819
1585,2013-01-30,27,4379.4272
1586,2013-01-30,28,3864.823
1587,2013-01-30,29,0.0
1589,2013-01-30,30,2135.035
1590,2013-01-30,31,3940.663
1591,2013-01-30,32,1606.91
1592,2013-01-30,33,4059.262
1593,2013-01-30,34,5281.27
1594,2013-01-30,35,2279.629
1595,2013-01-30,36,0.0
1596,2013-01-30,37,6330.912
1597,2013-01-30,38,5282.088
1598,2013-01-30,39,4342.815
1600,2013-01-30,40,3480.734
1601,2013-01-30,41,2968.479
1602,2013-01-30,42,0.0
1603,2013-01-30,43,3105.626
1604,2013-01-30,44,17236.404
1605,2013-01-30,45,13286.442
1606,2013-01-30,46,11080.244
1607,2013-01-30,47,13025.205
1608,2013-01-30,48,8374.893
1609,2013-01-30,49,6588.6777
1611,2013-01-30,50,9095.519
1612,2013-01-30,51,13107.058
1613,2013-01-30,52,0.0
1614,2013-01-30,53,0.0
1615,2013-01-30,54,2763.637
1620,2013-01-31,1,4712.577
1631,2013-01-31,2,5371.414
1642,2013-01-31,3,11805.16
1653,2013-01-31,4,4579.949
1664,2013-01-31,5,5914.9707
1670,2013-01-31,6,6797.042
1671,2013-01-31,7,7447.628
1672,2013-01-31,8,7982.055
1673,2013-01-31,9,8046.654
1621,2013-01-31,10,3211.619
1622,2013-01-31,11,9382.304
1623,2013-01-31,12,3389.844
1624,2013-01-31,13,3675.0889
1625,2013-01-31,14,3894.979
1626,2013-01-31,15,3879.293
1627,2013-01-31,16,3941.093
1628,2013-01-31,17,4074.22
1629,2013-01-31,18,4217.0
1630,2013-01-31,19,3837.049
1632,2013-01-31,20,0.0
1633,2013-01-31,21,0.0
1634,2013-01-31,22,0.0
1635,2013-01-31,23,5125.543
1636,2013-01-31,24,8517.749
1637,2013-01-31,25,4252.359
1638,2013-01-31,26,3415.3892
1639,2013-01-31,27,3967.82
1640,2013-01-31,28,4105.075
1641,2013-01-31,29,0.0
1643,2013-01-31,30,2001.357
1644,2013-01-31,31,5257.3438
1645,2013-01-31,32,2456.142
1646,2013-01-31,33,4413.518
1647,2013-01-31,34,5989.061
1648,2013-01-31,35,2640.3
1649,2013-01-31,36,0.0
1650,2013-01-31,37,5967.521
1651,2013-01-31,38,5186.5483
1652,2013-01-31,39,5249.049
1654,2013-01-31,40,3751.416
1655,2013-01-31,41,3284.39
1656,2013-01-31,42,0.0
1657,2013-01-31,43,3719.159
1658,2013-01-31,44,13467.8545
1659,2013-01-31,45,12090.953
1660,2013-01-31,46,11854.939
1661,2013-01-31,47,12391.981
1662,2013-01-31,48,9117.468
1663,2013-01-31,49,6175.5557
1665,2013-01-31,50,8352.772
1666,2013-01-31,51,9275.213
1667,2013-01-31,52,0.0
1668,2013-01-31,53,0.0
1669,2013-01-31,54,3067.799
1674,2013-02-01,1,5782.779
1685,2013-02-01,2,8395.994
1696,2013-02-01,3,17541.63
1707,2013-02-01,4,7501.8413
1718,2013-02-01,5,7321.628
1724,2013-02-01,6,9090.436
1725,2013-02-01,7,9955.442
1726,2013-02-01,8,10499.243
1727,2013-02-01,9,9928.925
1675,2013-02-01,10,4226.379
1676,2013-02-01,11,12822.229
1677,2013-02-01,12,3990.038
1678,2013-02-01,13,4672.759
1679,2013-02-01,14,5047.931
1680,2013-02-01,15,4475.1387
1681,2013-02-01,16,4337.773
1682,2013-02-01,17,5125.897
1683,2013-02-01,18,3931.001
1684,2013-02-01,19,3809.885
1686,2013-02-01,20,0.0
1687,2013-02-01,21,0.0
1688,2013-02-01,22,0.0
1689,2013-02-01,23,3972.211
1690,2013-02-01,24,10892.653
1691,2013-02-01,25,8838.678
1692,2013-02-01,26,5053.086
1693,2013-02-01,27,4941.714
