,store_nbr,family,year,sales,city,store_nbr_city
415,11,HOME APPLIANCES,2013,162.0,Osorno,11 - Osorno
416,11,HOME APPLIANCES,2014,176.0,Osorno,11 - Osorno
417,11,HOME APPLIANCES,2015,133.0,Osorno,11 - Osorno
418,11,HOME APPLIANCES,2016,116.0,Osorno,11 - Osorno
419,11,HOME APPLIANCES,2017,97.0,Osorno,11 - Osorno
420,11,HOME CARE,2013,0.0,Osorno,11 - Osorno
421,11,HOME CARE,2014,122500.0,Osorno,11 - Osorno
422,11,HOME CARE,2015,123871.0,Osorno,11 - Osorno
423,11,HOME CARE,2016,185119.0,Osorno,11 - Osorno
424,11,HOME CARE,2017,123339.0,Osorno,11 - Osorno
425,11,LADIESWEAR,2013,0.0,Osorno,11 - Osorno
426,11,LADIESWEAR,2014,3081.0,Osorno,11 - Osorno
427,11,LADIESWEAR,2015,2625.0,Osorno,11 - Osorno
428,11,LADIESWEAR,2016,4387.0,Osorno,11 - Osorno
429,11,LADIESWEAR,2017,3118.0,Osorno,11 - Osorno
430,11,LAWN AND GARDEN,2013,428.0,Osorno,11 - Osorno
431,11,LAWN AND GARDEN,2014,519.0,Osorno,11 - Osorno
432,11,LAWN AND GARDEN,2015,556.0,Osorno,11 - Osorno
433,11,LAWN AND GARDEN,2016,486.0,Osorno,11 - Osorno
434,11,LAWN AND GARDEN,2017,768.0,Osorno,11 - Osorno
435,11,LINGERIE,2013,5249.0,Osorno,11 - Osorno
436,11,LINGERIE,2014,4402.0,Osorno,11 - Osorno
437,11,LINGERIE,2015,4146.0,Osorno,11 - Osorno
438,11,LINGERIE,2016,2426.0,Osorno,11 - Osorno
439,11,LINGERIE,2017,2294.0,Osorno,11 - Osorno
440,11,"LIQUOR,WINE,BEER",2013,13164.0,Osorno,11 - Osorno
441,11,"LIQUOR,WINE,BEER",2014,14607.0,Osorno,11 - Osorno
442,11,"LIQUOR,WINE,BEER",2015,18801.0,Osorno,11 - Osorno
443,11,"LIQUOR,WINE,BEER",2016,17854.0,Osorno,11 - Osorno
444,11,"LIQUOR,WINE,BEER",2017,10044.0,Osorno,11 - Osorno
445,11,MAGAZINES,2013,0.0,Osorno,11 - Osorno
446,11,MAGAZINES,2014,43.0,Osorno,11 - Osorno
447,11,MAGAZINES,2015,391.0,Osorno,11 - Osorno
448,11,MAGAZINES,2016,1271.0,Osorno,11 - Osorno
449,11,MAGAZINES,2017,769.0,Osorno,11 - Osorno
450,11,MEATS,2013,234116.28,Osorno,11 - Osorno
451,11,MEATS,2014,218293.86,Osorno,11 - Osorno
452,11,MEATS,2015,221362.5,Osorno,11 - Osorno
453,11,MEATS,2016,223868.23,Osorno,11 - Osorno
454,11,MEATS,2017,147446.34,Osorno,11 - Osorno
455,11,PERSONAL CARE,2013,113111.0,Osorno,11 - Osorno
456,11,PERSONAL CARE,2014,128920.0,Osorno,11 - Osorno
457,11,PERSONAL CARE,2015,146781.0,Osorno,11 - Osorno
458,11,PERSONAL CARE,2016,168140.0,Osorno,11 - Osorno
459,11,PERSONAL CARE,2017,103334.0,Osorno,11 - Osorno
460,11,PET SUPPLIES,2013,0.0,Osorno,11 - Osorno
461,11,PET SUPPLIES,2014,193.0,Osorno,11 - Osorno
462,11,PET SUPPLIES,2015,286.0,Osorno,11 - Osorno
463,11,PET SUPPLIES,2016,616.0,Osorno,11 - Osorno
464,11,PET SUPPLIES,2017,606.0,Osorno,11 - Osorno
465,11,PLAYERS AND ELECTRONICS,2013,0.0,Osorno,11 - Osorno
466,11,PLAYERS AND ELECTRONICS,2014,1970.0,Osorno,11 - Osorno
467,11,PLAYERS AND ELECTRONICS,2015,2410.0,Osorno,11 - Osorno
468,11,PLAYERS AND ELECTRONICS,2016,5078.0,Osorno,11 - Osorno
469,11,PLAYERS AND ELECTRONICS,2017,3614.0,Osorno,11 - Osorno
470,11,POULTRY,2013,165122.64,Osorno,11 - Osorno
471,11,POULTRY,2014,229152.42,Osorno,11 - Osorno
472,11,POULTRY,2015,196582.23,Osorno,11 - Osorno
473,11,POULTRY,2016,180160.75,Osorno,11 - Osorno
474,11,POULTRY,2017,89552.3,Osorno,11 - Osorno
475,11,PREPARED FOODS,2013,8911.0,Osorno,11 - Osorno
476,11,PREPARED FOODS,2014,10441.0,Osorno,11 - Osorno
477,11,PREPARED FOODS,2015,22790.61,Osorno,11 - Osorno
478,11,PREPARED FOODS,2016,27752.625,Osorno,11 - Osorno
479,11,PREPARED FOODS,2017,22539.264,Osorno,11 - Osorno
480,11,PRODUCE,2013,0.0,Osorno,11 - Osorno
481,11,PRODUCE,2014,250618.1,Osorno,11 - Osorno
482,11,PRODUCE,2015,278117.75,Osorno,11 - Osorno
483,11,PRODUCE,2016,470396.97,Osorno,11 - Osorno
484,11,PRODUCE,2017,330716.53,Osorno,11 - Osorno
485,11,SCHOOL AND OFFICE SUPPLIES,2013,0.0,Osorno,11 - Osorno
486,11,SCHOOL AND OFFICE SUPPLIES,2014,1821.0,Osorno,11 - Osorno
487,11,SCHOOL AND OFFICE SUPPLIES,2015,1296.0,Osorno,11 - Osorno
488,11,SCHOOL AND OFFICE SUPPLIES,2016,2316.0,Osorno,11 - Osorno
489,11,SCHOOL AND OFFICE SUPPLIES,2017,1240.0,Osorno,11 - Osorno
490,11,SEAFOOD,2013,1835.0,Osorno,11 - Osorno
491,11,SEAFOOD,2014,3412.0,Osorno,11 - Osorno
492,11,SEAFOOD,2015,2742.0,Osorno,11 - Osorno
493,11,SEAFOOD,2016,3680.0,Osorno,11 - Osorno
494,11,SEAFOOD,2017,2337.0,Osorno,11 - Osorno
495,12,AUTOMOTIVE,2013,1418.0,Puerto Montt,12 - Puerto Montt
496,12,AUTOMOTIVE,2014,1390.0,Puerto Montt,12 - Puerto Montt
497,12,AUTOMOTIVE,2015,1689.0,Puerto Montt,12 - Puerto Montt
498,12,AUTOMOTIVE,2016,2069.0,Puerto Montt,12 - Puerto Montt
499,12,AUTOMOTIVE,2017,1438.0,Puerto Montt,12 - Puerto Montt
500,12,BABY CARE,2013,0.0,Puerto Montt,12 - Puerto Montt
501,12,BABY CARE,2014,0.0,Puerto Montt,12 - Puerto Montt
502,12,BABY CARE,2015,0.0,Puerto Montt,12 - Puerto Montt
503,12,BABY CARE,2016,139.0,Puerto Montt,12 - Puerto Montt
504,12,BABY CARE,2017,40.0,Puerto Montt,12 - Puerto Montt
505,12,BEAUTY,2013,389.0,Puerto Montt,12 - Puerto Montt
506,12,BEAUTY,2014,371.0,Puerto Montt,12 - Puerto Montt
507,12,BEAUTY,2015,334.0,Puerto Montt,12 - Puerto Montt
508,12,BEAUTY,2016,236.0,Puerto Montt,12 - Puerto Montt
509,12,BEAUTY,2017,298.0,Puerto Montt,12 - Puerto Montt
510,12,BEVERAGES,2013,272482.0,Puerto Montt,12 - Puerto Montt
511,12,BEVERAGES,2014,433458.0,Puerto Montt,12 - Puerto Montt
512,12,BEVERAGES,2015,448893.0,Puerto Montt,12 - Puerto Montt
513,12,BEVERAGES,2016,626206.0,Puerto Montt,12 - Puerto Montt
514,12,BEVERAGES,2017,402183.0,Puerto Montt,12 - Puerto Montt
515,12,BOOKS,2013,0.0,Puerto Montt,12 - Puerto Montt
516,12,BOOKS,2014,0.0,Puerto Montt,12 - Puerto Montt
517,12,BOOKS,2015,0.0,Puerto Montt,12 - Puerto Montt
518,12,BOOKS,2016,0.0,Puerto Montt,12 - Puerto Montt
519,12,BOOKS,2017,0.0,Puerto Montt,12 - Puerto Montt
520,12,BREAD/BAKERY,2013,80376.0,Puerto Montt,12 - Puerto Montt
521,12,BREAD/BAKERY,2014,70513.0,Puerto Montt,12 - Puerto Montt
522,12,BREAD/BAKERY,2015,58276.0,Puerto Montt,12 - Puerto Montt
523,12,BREAD/BAKERY,2016,62886.0,Puerto Montt,12 - Puerto Montt
524,12,BREAD/BAKERY,2017,42051.0,Puerto Montt,12 - Puerto Montt
525,12,CELEBRATION,2013,0.0,Puerto Montt,12 - Puerto Montt
526,12,CELEBRATION,2014,1920.0,Puerto Montt,12 - Puerto Montt
527,12,CELEBRATION,2015,2080.0,Puerto Montt,12 - Puerto Montt
528,12,CELEBRATION,2016,3760.0,Puerto Montt,12 - Puerto Montt
529,12,CELEBRATION,2017,2584.0,Puerto Montt,12 - Puerto Montt
530,12,CLEANING,2013,260779.0,Puerto Montt,12 - Puerto Montt
531,12,CLEANING,2014,274665.0,Puerto Montt,12 - Puerto Montt
532,12,CLEANING,2015,267192.0,Puerto Montt,12 - Puerto Montt
533,12,CLEANING,2016,294169.0,Puerto Montt,12 - Puerto Montt
534,12,CLEANING,2017,202902.0,Puerto Montt,12 - Puerto Montt
535,12,DAIRY,2013,59981.0,Puerto Montt,12 - Puerto Montt
536,12,DAIRY,2014,126595.0,Puerto Montt,12 - Puerto Montt
537,12,DAIRY,2015,108891.0,Puerto Montt,12 - Puerto Montt
538,12,DAIRY,2016,161563.0,Puerto Montt,12 - Puerto Montt
539,12,DAIRY,2017,107778.0,Puerto Montt,12 - Puerto Montt
540,12,DELI,2013,52218.0,Puerto Montt,12 - Puerto Montt
541,12,DELI,2014,63107.0,Puerto Montt,12 - Puerto Montt
542,12,DELI,2015,72037.0,Puerto Montt,12 - Puerto Montt
543,12,DELI,2016,89533.0,Puerto Montt,12 - Puerto Montt
544,12,DELI,2017,54123.0,Puerto Montt,12 - Puerto Montt
545,12,EGGS,2013,18467.0,Puerto Montt,12 - Puerto Montt
546,12,EGGS,2014,42513.0,Puerto Montt,12 - Puerto Montt
547,12,EGGS,2015,24697.0,Puerto Montt,12 - Puerto Montt
548,12,EGGS,2016,25258.0,Puerto Montt,12 - Puerto Montt
549,12,EGGS,2017,15282.0,Puerto Montt,12 - Puerto Montt
550,12,FROZEN FOODS,2013,10456.305,Puerto Montt,12 - Puerto Montt
551,12,FROZEN FOODS,2014,17670.578,Puerto Montt,12 - Puerto Montt
552,12,FROZEN FOODS,2015,19775.8,Puerto Montt,12 - Puerto Montt
553,12,FROZEN FOODS,2016,21764.035,Puerto Montt,12 - Puerto Montt
554,12,FROZEN FOODS,2017,10529.428,Puerto Montt,12 - Puerto Montt
555,12,GROCERY I,2013,811539.0,Puerto Montt,12 - Puerto Montt
556,12,GROCERY I,2014,830805.06,Puerto Montt,12 - Puerto Montt
557,12,GROCERY I,2015,837416.3,Puerto Montt,12 - Puerto Montt
558,12,GROCERY I,2016,1047867.5,Puerto Montt,12 - Puerto Montt
559,12,GROCERY I,2017,680896.0,Puerto Montt,12 - Puerto Montt
560,12,GROCERY II,2013,2648.0,Puerto Montt,12 - Puerto Montt
561,12,GROCERY II,2014,2192.0,Puerto Montt,12 - Puerto Montt
562,12,GROCERY II,2015,2044.0,Puerto Montt,12 - Puerto Montt
563,12,GROCERY II,2016,2022.0,Puerto Montt,12 - Puerto Montt
564,12,GROCERY II,2017,1779.0,Puerto Montt,12 - Puerto Montt
565,12,HARDWARE,2013,272.0,Puerto Montt,12 - Puerto Montt
566,12,HARDWARE,2014,448.0,Puerto Montt,12 - Puerto Montt
567,12,HARDWARE,2015,376.0,Puerto Montt,12 - Puerto Montt
568,12,HARDWARE,2016,319.0,Puerto Montt,12 - Puerto Montt
569,12,HARDWARE,2017,233.0,Puerto Montt,12 - Puerto Montt
570,12,HOME AND KITCHEN I,2013,0.0,Puerto Montt,12 - Puerto Montt
571,12,HOME AND KITCHEN I,2014,3274.0,Puerto Montt,12 - Puerto Montt
572,12,HOME AND KITCHEN I,2015,5688.0,Puerto Montt,12 - Puerto Montt
573,12,HOME AND KITCHEN I,2016,4628.0,Puerto Montt,12 - Puerto Montt
574,12,HOME AND KITCHEN I,2017,3794.0,Puerto Montt,12 - Puerto Montt
575,12,HOME AND KITCHEN II,2013,0.0,Puerto Montt,12 - Puerto Montt
576,12,HOME AND KITCHEN II,2014,1452.0,Puerto Montt,12 - Puerto Montt
577,12,HOME AND KITCHEN II,2015,3867.0,Puerto Montt,12 - Puerto Montt
578,12,HOME AND KITCHEN II,2016,4907.0,Puerto Montt,12 - Puerto Montt
579,12,HOME AND KITCHEN II,2017,3857.0,Puerto Montt,12 - Puerto Montt
580,12,HOME APPLIANCES,2013,101.0,Puerto Montt,12 - Puerto Montt
581,12,HOME APPLIANCES,2014,109.0,Puerto Montt,12 - Puerto Montt
582,12,HOME APPLIANCES,2015,58.0,Puerto Montt,12 - Puerto Montt
583,12,HOME APPLIANCES,2016,35.0,Puerto Montt,12 - Puerto Montt
584,12,HOME APPLIANCES,2017,70.0,Puerto Montt,12 - Puerto Montt
585,12,HOME CARE,2013,0.0,Puerto Montt,12 - Puerto Montt
586,12,HOME CARE,2014,40171.0,Puerto Montt,12 - Puerto Montt
587,12,HOME CARE,2015,41783.0,Puerto Montt,12 - Puerto Montt
588,12,HOME CARE,2016,66007.0,Puerto Montt,12 - Puerto Montt
589,12,HOME CARE,2017,41739.0,Puerto Montt,12 - Puerto Montt
590,12,LADIESWEAR,2013,0.0,Puerto Montt,12 - Puerto Montt
591,12,LADIESWEAR,2014,1258.0,Puerto Montt,12 - Puerto Montt
592,12,LADIESWEAR,2015,0.0,Puerto Montt,12 - Puerto Montt
593,12,LADIESWEAR,2016,0.0,Puerto Montt,12 - Puerto Montt
594,12,LADIESWEAR,2017,926.0,Puerto Montt,12 - Puerto Montt
595,12,LAWN AND GARDEN,2013,0.0,Puerto Montt,12 - Puerto Montt
596,12,LAWN AND GARDEN,2014,16.0,Puerto Montt,12 - Puerto Montt
597,12,LAWN AND GARDEN,2015,0.0,Puerto Montt,12 - Puerto Montt
598,12,LAWN AND GARDEN,2016,0.0,Puerto Montt,12 - Puerto Montt
599,12,LAWN AND GARDEN,2017,0.0,Puerto Montt,12 - Puerto Montt
600,12,LINGERIE,2013,3620.0,Puerto Montt,12 - Puerto Montt
601,12,LINGERIE,2014,2533.0,Puerto Montt,12 - Puerto Montt
602,12,LINGERIE,2015,2310.0,Puerto Montt,12 - Puerto Montt
603,12,LINGERIE,2016,1398.0,Puerto Montt,12 - Puerto Montt
604,12,LINGERIE,2017,1034.0,Puerto Montt,12 - Puerto Montt
605,12,"LIQUOR,WINE,BEER",2013,13467.0,Puerto Montt,12 - Puerto Montt
606,12,"LIQUOR,WINE,BEER",2014,15083.0,Puerto Montt,12 - Puerto Montt
607,12,"LIQUOR,WINE,BEER",2015,12515.0,Puerto Montt,12 - Puerto Montt
608,12,"LIQUOR,WINE,BEER",2016,15125.0,Puerto Montt,12 - Puerto Montt
609,12,"LIQUOR,WINE,BEER",2017,8353.0,Puerto Montt,12 - Puerto Montt
610,12,MAGAZINES,2013,0.0,Puerto Montt,12 - Puerto Montt
611,12,MAGAZINES,2014,52.0,Puerto Montt,12 - Puerto Montt
612,12,MAGAZINES,2015,223.0,Puerto Montt,12 - Puerto Montt
613,12,MAGAZINES,2016,633.0,Puerto Montt,12 - Puerto Montt
614,12,MAGAZINES,2017,351.0,Puerto Montt,12 - Puerto Montt
615,12,MEATS,2013,51991.055,Puerto Montt,12 - Puerto Montt
616,12,MEATS,2014,47835.91,Puerto Montt,12 - Puerto Montt
617,12,MEATS,2015,44803.55,Puerto Montt,12 - Puerto Montt
618,12,MEATS,2016,65684.586,Puerto Montt,12 - Puerto Montt
619,12,MEATS,2017,36440.63,Puerto Montt,12 - Puerto Montt
620,12,PERSONAL CARE,2013,43315.0,Puerto Montt,12 - Puerto Montt
621,12,PERSONAL CARE,2014,46667.0,Puerto Montt,12 - Puerto Montt
622,12,PERSONAL CARE,2015,58568.0,Puerto Montt,12 - Puerto Montt
623,12,PERSONAL CARE,2016,71147.0,Puerto Montt,12 - Puerto Montt
624,12,PERSONAL CARE,2017,42496.0,Puerto Montt,12 - Puerto Montt
625,12,PET SUPPLIES,2013,0.0,Puerto Montt,12 - Puerto Montt
626,12,PET SUPPLIES,2014,111.0,Puerto Montt,12 - Puerto Montt
627,12,PET SUPPLIES,2015,116.0,Puerto Montt,12 - Puerto Montt
628,12,PET SUPPLIES,2016,289.0,Puerto Montt,12 - Puerto Montt
629,12,PET SUPPLIES,2017,356.0,Puerto Montt,12 - Puerto Montt
630,12,PLAYERS AND ELECTRONICS,2013,0.0,Puerto Montt,12 - Puerto Montt
631,12,PLAYERS AND ELECTRONICS,2014,898.0,Puerto Montt,12 - Puerto Montt
632,12,PLAYERS AND ELECTRONICS,2015,1071.0,Puerto Montt,12 - Puerto Montt
633,12,PLAYERS AND ELECTRONICS,2016,1702.0,Puerto Montt,12 - Puerto Montt
634,12,PLAYERS AND ELECTRONICS,2017,1285.0,Puerto Montt,12 - Puerto Montt
635,12,POULTRY,2013,36365.414,Puerto Montt,12 - Puerto Montt
636,12,POULTRY,2014,97741.81,Puerto Montt,12 - Puerto Montt
637,12,POULTRY,2015,63816.08,Puerto Montt,12 - Puerto Montt
638,12,POULTRY,2016,63939.24,Puerto Montt,12 - Puerto Montt
639,12,POULTRY,2017,38292.496,Puerto Montt,12 - Puerto Montt
640,12,PREPARED FOODS,2013,6104.0,Puerto Montt,12 - Puerto Montt
641,12,PREPARED FOODS,2014,7386.0,Puerto Montt,12 - Puerto Montt
642,12,PREPARED FOODS,2015,12900.0,Puerto Montt,12 - Puerto Montt
643,12,PREPARED FOODS,2016,20024.0,Puerto Montt,12 - Puerto Montt
644,12,PREPARED FOODS,2017,9613.0,Puerto Montt,12 - Puerto Montt
645,12,PRODUCE,2013,0.0,Puerto Montt,12 - Puerto Montt
646,12,PRODUCE,2014,63560.508,Puerto Montt,12 - Puerto Montt
647,12,PRODUCE,2015,73435.375,Puerto Montt,12 - Puerto Montt
648,12,PRODUCE,2016,123009.625,Puerto Montt,12 - Puerto Montt
649,12,PRODUCE,2017,82039.625,Puerto Montt,12 - Puerto Montt
650,12,SCHOOL AND OFFICE SUPPLIES,2013,0.0,Puerto Montt,12 - Puerto Montt
651,12,SCHOOL AND OFFICE SUPPLIES,2014,323.0,Puerto Montt,12 - Puerto Montt
652,12,SCHOOL AND OFFICE SUPPLIES,2015,223.0,Puerto Montt,12 - Puerto Montt
653,12,SCHOOL AND OFFICE SUPPLIES,2016,256.0,Puerto Montt,12 - Puerto Montt
654,12,SCHOOL AND OFFICE SUPPLIES,2017,116.0,Puerto Montt,12 - Puerto Montt
655,12,SEAFOOD,2013,773.0,Puerto Montt,12 - Puerto Montt
656,12,SEAFOOD,2014,469.0,Puerto Montt,12 - Puerto Montt
657,12,SEAFOOD,2015,592.0,Puerto Montt,12 - Puerto Montt
658,12,SEAFOOD,2016,1510.0,Puerto Montt,12 - Puerto Montt
659,12,SEAFOOD,2017,1233.0,Puerto Montt,12 - Puerto Montt
660,13,AUTOMOTIVE,2013,1554.0,Puerto Montt,13 - Puerto Montt
661,13,AUTOMOTIVE,2014,1957.0,Puerto Montt,13 - Puerto Montt
662,13,AUTOMOTIVE,2015,2293.0,Puerto Montt,13 - Puerto Montt
663,13,AUTOMOTIVE,2016,2100.0,Puerto Montt,13 - Puerto Montt
664,13,AUTOMOTIVE,2017,1399.0,Puerto Montt,13 - Puerto Montt
665,13,BABY CARE,2013,0.0,Puerto Montt,13 - Puerto Montt
666,13,BABY CARE,2014,0.0,Puerto Montt,13 - Puerto Montt
667,13,BABY CARE,2015,0.0,Puerto Montt,13 - Puerto Montt
668,13,BABY CARE,2016,0.0,Puerto Montt,13 - Puerto Montt
669,13,BABY CARE,2017,0.0,Puerto Montt,13 - Puerto Montt
670,13,BEAUTY,2013,436.0,Puerto Montt,13 - Puerto Montt
671,13,BEAUTY,2014,361.0,Puerto Montt,13 - Puerto Montt
672,13,BEAUTY,2015,412.0,Puerto Montt,13 - Puerto Montt
673,13,BEAUTY,2016,426.0,Puerto Montt,13 - Puerto Montt
674,13,BEAUTY,2017,523.0,Puerto Montt,13 - Puerto Montt
675,13,BEVERAGES,2013,269863.0,Puerto Montt,13 - Puerto Montt
676,13,BEVERAGES,2014,442880.0,Puerto Montt,13 - Puerto Montt
677,13,BEVERAGES,2015,514416.0,Puerto Montt,13 - Puerto Montt
678,13,BEVERAGES,2016,577349.0,Puerto Montt,13 - Puerto Montt
679,13,BEVERAGES,2017,368787.0,Puerto Montt,13 - Puerto Montt
680,13,BOOKS,2013,0.0,Puerto Montt,13 - Puerto Montt
681,13,BOOKS,2014,0.0,Puerto Montt,13 - Puerto Montt
682,13,BOOKS,2015,0.0,Puerto Montt,13 - Puerto Montt
683,13,BOOKS,2016,0.0,Puerto Montt,13 - Puerto Montt
684,13,BOOKS,2017,0.0,Puerto Montt,13 - Puerto Montt
685,13,BREAD/BAKERY,2013,66934.0,Puerto Montt,13 - Puerto Montt
686,13,BREAD/BAKERY,2014,58857.0,Puerto Montt,13 - Puerto Montt
687,13,BREAD/BAKERY,2015,71653.0,Puerto Montt,13 - Puerto Montt
688,13,BREAD/BAKERY,2016,49503.0,Puerto Montt,13 - Puerto Montt
689,13,BREAD/BAKERY,2017,30280.0,Puerto Montt,13 - Puerto Montt
690,13,CELEBRATION,2013,0.0,Puerto Montt,13 - Puerto Montt
691,13,CELEBRATION,2014,1776.0,Puerto Montt,13 - Puerto Montt
692,13,CELEBRATION,2015,1653.0,Puerto Montt,13 - Puerto Montt
693,13,CELEBRATION,2016,1835.0,Puerto Montt,13 - Puerto Montt
694,13,CELEBRATION,2017,1651.0,Puerto Montt,13 - Puerto Montt
695,13,CLEANING,2013,240779.0,Puerto Montt,13 - Puerto Montt
696,13,CLEANING,2014,272542.0,Puerto Montt,13 - Puerto Montt
697,13,CLEANING,2015,343737.0,Puerto Montt,13 - Puerto Montt
698,13,CLEANING,2016,277863.0,Puerto Montt,13 - Puerto Montt
699,13,CLEANING,2017,178085.0,Puerto Montt,13 - Puerto Montt
700,13,DAIRY,2013,48829.0,Puerto Montt,13 - Puerto Montt
701,13,DAIRY,2014,108156.0,Puerto Montt,13 - Puerto Montt
702,13,DAIRY,2015,111578.0,Puerto Montt,13 - Puerto Montt
703,13,DAIRY,2016,113059.0,Puerto Montt,13 - Puerto Montt
704,13,DAIRY,2017,72818.0,Puerto Montt,13 - Puerto Montt
705,13,DELI,2013,39948.0,Puerto Montt,13 - Puerto Montt
706,13,DELI,2014,50049.0,Puerto Montt,13 - Puerto Montt
707,13,DELI,2015,72991.0,Puerto Montt,13 - Puerto Montt
708,13,DELI,2016,63173.0,Puerto Montt,13 - Puerto Montt
709,13,DELI,2017,40865.0,Puerto Montt,13 - Puerto Montt
710,13,EGGS,2013,11105.0,Puerto Montt,13 - Puerto Montt
711,13,EGGS,2014,21663.0,Puerto Montt,13 - Puerto Montt
712,13,EGGS,2015,24218.0,Puerto Montt,13 - Puerto Montt
713,13,EGGS,2016,18813.0,Puerto Montt,13 - Puerto Montt
714,13,EGGS,2017,12165.0,Puerto Montt,13 - Puerto Montt
715,13,FROZEN FOODS,2013,6931.094,Puerto Montt,13 - Puerto Montt
716,13,FROZEN FOODS,2014,10162.992,Puerto Montt,13 - Puerto Montt
717,13,FROZEN FOODS,2015,17423.67,Puerto Montt,13 - Puerto Montt
718,13,FROZEN FOODS,2016,13741.323,Puerto Montt,13 - Puerto Montt
719,13,FROZEN FOODS,2017,7767.798,Puerto Montt,13 - Puerto Montt
720,13,GROCERY I,2013,791879.0,Puerto Montt,13 - Puerto Montt
721,13,GROCERY I,2014,902854.75,Puerto Montt,13 - Puerto Montt
722,13,GROCERY I,2015,1172772.4,Puerto Montt,13 - Puerto Montt
723,13,GROCERY I,2016,1057241.6,Puerto Montt,13 - Puerto Montt
724,13,GROCERY I,2017,645333.0,Puerto Montt,13 - Puerto Montt
725,13,GROCERY II,2013,2548.0,Puerto Montt,13 - Puerto Montt
726,13,GROCERY II,2014,2510.0,Puerto Montt,13 - Puerto Montt
727,13,GROCERY II,2015,3232.0,Puerto Montt,13 - Puerto Montt
728,13,GROCERY II,2016,2093.0,Puerto Montt,13 - Puerto Montt
729,13,GROCERY II,2017,1906.0,Puerto Montt,13 - Puerto Montt
730,13,HARDWARE,2013,137.0,Puerto Montt,13 - Puerto Montt
731,13,HARDWARE,2014,223.0,Puerto Montt,13 - Puerto Montt
732,13,HARDWARE,2015,247.0,Puerto Montt,13 - Puerto Montt
733,13,HARDWARE,2016,264.0,Puerto Montt,13 - Puerto Montt
734,13,HARDWARE,2017,31.0,Puerto Montt,13 - Puerto Montt
735,13,HOME AND KITCHEN I,2013,0.0,Puerto Montt,13 - Puerto Montt
736,13,HOME AND KITCHEN I,2014,4567.0,Puerto Montt,13 - Puerto Montt
737,13,HOME AND KITCHEN I,2015,5387.0,Puerto Montt,13 - Puerto Montt
738,13,HOME AND KITCHEN I,2016,4563.0,Puerto Montt,13 - Puerto Montt
739,13,HOME AND KITCHEN I,2017,3462.0,Puerto Montt,13 - Puerto Montt
740,13,HOME AND KITCHEN II,2013,0.0,Puerto Montt,13 - Puerto Montt
741,13,HOME AND KITCHEN II,2014,1444.0,Puerto Montt,13 - Puerto Montt
742,13,HOME AND KITCHEN II,2015,5580.0,Puerto Montt,13 - Puerto Montt
743,13,HOME AND KITCHEN II,2016,3992.0,Puerto Montt,13 - Puerto Montt
744,13,HOME AND KITCHEN II,2017,2585.0,Puerto Montt,13 - Puerto Montt
745,13,HOME APPLIANCES,2013,77.0,Puerto Montt,13 - Puerto Montt
746,13,HOME APPLIANCES,2014,84.0,Puerto Montt,13 - Puerto Montt
747,13,HOME APPLIANCES,2015,51.0,Puerto Montt,13 - Puerto Montt
748,13,HOME APPLIANCES,2016,25.0,Puerto Montt,13 - Puerto Montt
749,13,HOME APPLIANCES,2017,24.0,Puerto Montt,13 - Puerto Montt
750,13,HOME CARE,2013,0.0,Puerto Montt,13 - Puerto Montt
751,13,HOME CARE,2014,40094.0,Puerto Montt,13 - Puerto Montt
752,13,HOME CARE,2015,44530.0,Puerto Montt,13 - Puerto Montt
753,13,HOME CARE,2016,59726.0,Puerto Montt,13 - Puerto Montt
754,13,HOME CARE,2017,35766.0,Puerto Montt,13 - Puerto Montt
755,13,LADIESWEAR,2013,0.0,Puerto Montt,13 - Puerto Montt
756,13,LADIESWEAR,2014,1500.0,Puerto Montt,13 - Puerto Montt
757,13,LADIESWEAR,2015,931.0,Puerto Montt,13 - Puerto Montt
758,13,LADIESWEAR,2016,1413.0,Puerto Montt,13 - Puerto Montt
759,13,LADIESWEAR,2017,731.0,Puerto Montt,13 - Puerto Montt
760,13,LAWN AND GARDEN,2013,0.0,Puerto Montt,13 - Puerto Montt
761,13,LAWN AND GARDEN,2014,9.0,Puerto Montt,13 - Puerto Montt
762,13,LAWN AND GARDEN,2015,12.0,Puerto Montt,13 - Puerto Montt
763,13,LAWN AND GARDEN,2016,0.0,Puerto Montt,13 - Puerto Montt
764,13,LAWN AND GARDEN,2017,0.0,Puerto Montt,13 - Puerto Montt
765,13,LINGERIE,2013,1718.0,Puerto Montt,13 - Puerto Montt
766,13,LINGERIE,2014,1285.0,Puerto Montt,13 - Puerto Montt
767,13,LINGERIE,2015,764.0,Puerto Montt,13 - Puerto Montt
768,13,LINGERIE,2016,706.0,Puerto Montt,13 - Puerto Montt
769,13,LINGERIE,2017,686.0,Puerto Montt,13 - Puerto Montt
770,13,"LIQUOR,WINE,BEER",2013,8685.0,Puerto Montt,13 - Puerto Montt
771,13,"LIQUOR,WINE,BEER",2014,10866.0,Puerto Montt,13 - Puerto Montt
772,13,"LIQUOR,WINE,BEER",2015,13807.0,Puerto Montt,13 - Puerto Montt
773,13,"LIQUOR,WINE,BEER",2016,13079.0,Puerto Montt,13 - Puerto Montt
774,13,"LIQUOR,WINE,BEER",2017,7925.0,Puerto Montt,13 - Puerto Montt
775,13,MAGAZINES,2013,0.0,Puerto Montt,13 - Puerto Montt
776,13,MAGAZINES,2014,36.0,Puerto Montt,13 - Puerto Montt
